project_gid,project_name,task_gid,task_name,section,canonical_phase,completed,created_at,completed_at,assignee,num_subtasks,resource_subtype,tracked_minutes,n_activity,n_comments,task_custom_fields
1208014741125322,MSAN,1208024901977971,Final titling check,Post-Production / Design Development,Post-Production / Design Development,True,2024-08-09T20:37:37.302Z,2025-02-17T19:09:22.866Z,Kevin DeCloedt,0,default_task,240.0,0,0,"{""Estimated time"": null, ""Team Responsible"": ""Media"", ""Documentation Reference"": null, ""Notes"": null}"
1208014741125322,MSAN,1208024907076426,Media Archiving,Post-Production / Design Development,Post-Production / Design Development,True,2024-08-09T20:37:44.330Z,2025-03-10T19:49:41.371Z,Kevin DeCloedt,0,default_task,150.0,0,0,"{""Estimated time"": null, ""Team Responsible"": ""Media"", ""Documentation Reference"": null, ""Notes"": null}"
1208014741125322,MSAN,1209236684795534,Project Manager Hours,Post-Production / Design Development,Post-Production / Design Development,True,2025-01-27T03:39:15.626Z,2025-03-10T19:49:45.160Z,Michael Lerma,1,default_task,0.0,0,0,"{""Estimated time"": null, ""Team Responsible"": ""Project Manager"", ""Documentation Reference"": null, ""Notes"": null}"
1208014741125322,MSAN,1209226804966993,Finalize Assessments,Design Development,Design Development,True,2025-01-24T16:53:06.290Z,2025-03-10T19:49:49.884Z,Kuangchen Hsu,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Team Responsible"": ""Learning Designer"", ""Documentation Reference"": null, ""Notes"": null}"
1208014741125322,MSAN,1208024906751983,Finalize IVQ's,Design Development,Design Development,True,2024-08-09T20:37:33.015Z,2025-03-10T19:49:50.668Z,Yi Lu,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Team Responsible"": ""Learning Designer"", ""Documentation Reference"": null, ""Notes"": null}"
1208014741125322,MSAN,1208024831176981,Finalize Course build,Design Development,Design Development,True,2024-08-09T20:37:52.129Z,2025-03-10T19:49:51.497Z,Yi Lu,2,default_task,0.0,0,0,"{""Estimated time"": null, ""Team Responsible"": ""Learning Designer"", ""Documentation Reference"": null, ""Notes"": null}"
1208014741125322,MSAN,1208024906919901,QA,Design Development,Design Development,True,2024-08-09T20:37:42.828Z,2025-08-18T20:24:27.564Z,Kuangchen Hsu,2,default_task,90.0,0,0,"{""Estimated time"": null, ""Team Responsible"": ""Learning Designer"", ""Documentation Reference"": null, ""Notes"": null}"
1208014741125322,MSAN,1208024906919891,Create Handoff Document,Design Development,Design Development,True,2024-08-09T20:37:41.309Z,2025-08-18T20:24:28.313Z,Yi Lu,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Team Responsible"": ""Learning Designer"", ""Documentation Reference"": null, ""Notes"": null}"
1208014741125322,MSAN,1208024832674524,Handoff Meeting,Design Development,Design Development,True,2024-08-09T20:37:56.252Z,2025-08-18T20:24:29.083Z,,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Team Responsible"": ""Learning Designer"", ""Documentation Reference"": null, ""Notes"": null}"
1208014741125322,MSAN,1208024904543046,Canvas Launch,Launch / Post-Launch,Launch / Post-Launch,True,2024-08-09T20:38:01.065Z,2025-08-18T20:24:16.177Z,,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Team Responsible"": ""Learning Designer"", ""Documentation Reference"": null, ""Notes"": null}"
1208014741125322,MSAN,1208024904543056,Survey Launch,Launch / Post-Launch,Launch / Post-Launch,True,2024-08-09T20:38:03.461Z,2025-08-18T20:24:16.611Z,,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Team Responsible"": ""Project Manager"", ""Documentation Reference"": null, ""Notes"": null}"
1208014741125322,MSAN,1208024907564413,Team Retrospective,Launch / Post-Launch,Launch / Post-Launch,True,2024-08-09T20:38:06.192Z,2025-08-18T20:24:17.164Z,,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Team Responsible"": ""Project Manager"", ""Documentation Reference"": null, ""Notes"": null}"
1208014741125322,MSAN,1208024907564423,Analyze Survey Data,Launch / Post-Launch,Launch / Post-Launch,True,2024-08-09T20:38:08.072Z,2025-08-18T20:24:19.401Z,,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Team Responsible"": ""Project Manager"", ""Documentation Reference"": null, ""Notes"": null}"
1208014741125322,MSAN,1208024907564433,Generate Project Report,Launch / Post-Launch,Launch / Post-Launch,True,2024-08-09T20:38:10.020Z,2025-08-18T20:24:19.804Z,,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Team Responsible"": ""Project Manager"", ""Documentation Reference"": null, ""Notes"": null}"
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1208543942926911,Graphics,Untitled section,Untitled section,True,2024-10-14T18:33:45.087Z,2024-12-13T16:31:53.888Z,Colin Gallagher,4,default_task,0.0,0,0,"{""Estimated time"": null}"
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1208421109015683,fill out this project in asana,Untitled section,Untitled section,True,2024-09-27T15:25:34.556Z,2024-10-24T11:31:26.140Z,Michael Lerma,0,default_task,0.0,0,0,"{""Estimated time"": null}"
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1208536903852309,Create new Google Drive ,Untitled section,Untitled section,True,2024-10-14T00:56:56.174Z,2024-10-14T01:03:55.089Z,,0,default_task,0.0,0,0,"{""Estimated time"": null}"
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1208536903852311,Setup Slides for Studio Lecture,Untitled section,Untitled section,True,2024-10-14T00:57:00.196Z,2024-10-14T01:03:55.809Z,,0,default_task,0.0,0,0,"{""Estimated time"": null}"
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1208536903852313,Intro + Section 1 Slides (Gabriel deliverable),Untitled section,Untitled section,True,2024-10-14T00:57:32.815Z,2024-10-14T01:03:57.127Z,,0,default_task,0.0,0,0,"{""Estimated time"": null}"
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1208536903852315,Section 2 + Section 3 Slides (Gabriel deliverable),Untitled section,Untitled section,True,2024-10-14T00:57:45.757Z,2024-10-24T11:31:22.917Z,,0,default_task,0.0,0,0,"{""Estimated time"": null}"
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1208536903852321,Section 4 + Conclusion Slides,Untitled section,Untitled section,True,2024-10-14T00:58:37.421Z,2024-10-24T11:31:24.187Z,,0,default_task,0.0,0,0,"{""Estimated time"": null}"
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1208536903852332,Creative Treatment / Lookbook,Untitled section,Untitled section,True,2024-10-14T01:00:43.944Z,2024-10-14T01:04:00.057Z,,0,default_task,0.0,0,0,"{""Estimated time"": null}"
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1208536903852334,Studio pre-filming look,Untitled section,Untitled section,True,2024-10-14T01:00:50.411Z,2024-10-24T11:29:53.123Z,,0,default_task,0.0,0,0,"{""Estimated time"": null}"
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1208536903852336,Filming Studio Lectures,Untitled section,Untitled section,True,2024-10-14T01:02:23.400Z,2024-10-24T11:30:41.037Z,,0,default_task,0.0,0,0,"{""Estimated time"": null}"
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1208543942925812,*Filmed in Studio (Gabriel self-recording Screencasts),Untitled section,Untitled section,True,2024-10-14T18:11:52.513Z,2024-10-24T11:30:35.769Z,,0,default_task,0.0,0,0,"{""Estimated time"": null}"
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1208543942925824,Turned to studio lectures (Screencasts),Untitled section,Untitled section,True,2024-10-14T18:15:13.979Z,2024-10-24T11:31:16.990Z,,7,default_task,0.0,0,0,"{""Estimated time"": null}"
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1208543942925826,Studio Lectures + Intro + Conclusion,Untitled section,Untitled section,True,2024-10-14T18:15:26.123Z,2025-02-05T20:48:59.474Z,,7,default_task,2640.0,0,0,"{""Estimated time"": null}"
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1209256884423248,Trailer,Untitled section,Untitled section,True,2025-01-27T21:38:28.353Z,2025-02-05T20:48:16.300Z,,3,default_task,160.0,0,0,"{""Estimated time"": null}"
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1208700372021913,Learning Objectives,Course Map,Course Map,True,2024-11-05T15:43:25.546Z,2024-12-20T15:05:21.956Z,Brianna Stines,0,default_task,0.0,0,0,"{""Estimated time"": ""2h 30m""}"
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1208700372021915,Learning Outcomes,Course Map,Course Map,True,2024-11-05T15:43:32.902Z,2024-12-20T15:05:23.495Z,Brianna Stines,0,default_task,0.0,0,0,"{""Estimated time"": ""1h 00m""}"
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1208700372021917,Course Desription,Course Map,Course Map,True,2024-11-05T15:43:36.511Z,2024-12-20T15:05:25.007Z,Brianna Stines,0,default_task,0.0,0,0,"{""Estimated time"": ""1h 00m""}"
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1208700372021939,Assessments,Course Map,Course Map,True,2024-11-05T15:45:57.508Z,2025-05-13T14:43:24.412Z,Brianna Stines,0,default_task,0.0,0,0,"{""Estimated time"": null}"
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1208700372021941,Instructional Materials,Course Map,Course Map,True,2024-11-05T15:46:07.912Z,2025-05-13T14:43:25.186Z,Brianna Stines,0,default_task,0.0,0,0,"{""Estimated time"": ""1h 00m""}"
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1209777660896406,Site maintenance and monitoring,Coursera Site,Coursera Site,False,2025-03-25T14:28:53.297Z,,Yi Lu,0,default_task,0.0,0,0,"{""Estimated time"": ""3h 00m""}"
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1209777660896409,Integration of Dialogue tool,Coursera Site,Coursera Site,True,2025-03-25T14:29:19.140Z,2025-05-16T13:43:25.921Z,Yi Lu,0,default_task,0.0,0,0,"{""Estimated time"": ""5h 00m""}"
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1209213189516094,1/21/25 - 1/24/25,PM Time Tracking,PM Time Tracking,True,2025-01-24T22:39:55.402Z,2025-02-04T13:42:33.388Z,Lawrence Greenspun,1,default_task,120.0,0,0,"{""Estimated time"": null}"
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1209264759345759,1/27/25 - 1/31/25,PM Time Tracking,PM Time Tracking,True,2025-01-28T19:24:24.932Z,2025-02-04T13:42:35.902Z,Lawrence Greenspun,0,default_task,160.0,0,0,"{""Estimated time"": null}"
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1209298164390343,2/3/25 - 2/7/25,PM Time Tracking,PM Time Tracking,True,2025-02-02T20:20:29.408Z,2025-02-09T18:47:56.600Z,Lawrence Greenspun,0,default_task,80.0,0,0,"{""Estimated time"": null}"
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1209355894866973,2/9/25,PM Time Tracking,PM Time Tracking,True,2025-02-09T20:46:08.396Z,2025-02-09T20:46:26.901Z,Lawrence Greenspun,0,default_task,5.0,0,0,"{""Estimated time"": null}"
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1209355894866982,2/10/25 - 2/14/25,PM Time Tracking,PM Time Tracking,True,2025-02-10T13:10:46.473Z,2025-02-16T18:05:46.303Z,Lawrence Greenspun,0,default_task,195.0,0,0,"{""Estimated time"": null}"
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1209403939987800,2/17/25 - 2/21/25,PM Time Tracking,PM Time Tracking,True,2025-02-16T18:05:50.032Z,2025-02-23T18:31:00.896Z,Lawrence Greenspun,0,default_task,140.0,0,0,"{""Estimated time"": null}"
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1209476023460584,2/24/25 - 2/28/25,PM Time Tracking,PM Time Tracking,True,2025-02-23T18:31:02.981Z,2025-03-02T17:57:11.618Z,Lawrence Greenspun,0,default_task,65.0,0,0,"{""Estimated time"": null}"
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1209548326087913,3/2/25 - 3/7/25,PM Time Tracking,PM Time Tracking,True,2025-03-02T17:57:15.656Z,2025-03-07T14:46:19.617Z,Lawrence Greenspun,0,default_task,155.0,0,0,"{""Estimated time"": null}"
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1209607383772947,3/10/25 - 3/14/25,PM Time Tracking,PM Time Tracking,True,2025-03-07T14:46:23.077Z,2025-03-14T16:54:58.640Z,Lawrence Greenspun,0,default_task,30.0,0,0,"{""Estimated time"": null}"
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1209679645245375,3/17/25 - 3/21/25,PM Time Tracking,PM Time Tracking,True,2025-03-14T16:55:00.834Z,2025-03-21T14:43:00.142Z,Lawrence Greenspun,0,default_task,140.0,0,0,"{""Estimated time"": null}"
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1209741238247654,3/24/25 - 3/28/25,PM Time Tracking,PM Time Tracking,True,2025-03-21T14:43:01.952Z,2025-03-29T16:43:42.372Z,Lawrence Greenspun,0,default_task,80.0,0,0,"{""Estimated time"": null}"
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1209831957381776,3/31/25 - 4/4/25,PM Time Tracking,PM Time Tracking,True,2025-03-29T16:43:44.060Z,2025-04-05T19:45:40.612Z,Lawrence Greenspun,0,default_task,45.0,0,0,"{""Estimated time"": null}"
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1209900740316851,4/7/25 - 4/11/25,PM Time Tracking,PM Time Tracking,True,2025-04-05T19:46:00.952Z,2025-04-11T18:10:07.350Z,Lawrence Greenspun,0,default_task,50.0,0,0,"{""Estimated time"": null}"
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1209959318661612,4/14/25 - 4/18/25,PM Time Tracking,PM Time Tracking,True,2025-04-11T18:09:45.690Z,2025-04-18T21:46:42.954Z,Lawrence Greenspun,0,default_task,100.0,0,0,"{""Estimated time"": null}"
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1210023220109506,4/21/25 - 4/25/25,PM Time Tracking,PM Time Tracking,True,2025-04-18T21:46:44.694Z,2025-04-25T19:32:37.623Z,Lawrence Greenspun,0,default_task,50.0,0,0,"{""Estimated time"": null}"
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1210081058654959,4/28/25 - 5/2/25,PM Time Tracking,PM Time Tracking,True,2025-04-25T19:32:42.959Z,2025-04-25T19:38:45.786Z,Lawrence Greenspun,0,default_task,15.0,0,0,"{""Estimated time"": null}"
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1210081058654969,5/5/25 - 5/9/25,PM Time Tracking,PM Time Tracking,True,2025-04-25T19:38:47.741Z,2025-05-12T12:15:23.894Z,Lawrence Greenspun,0,default_task,45.0,0,0,"{""Estimated time"": null}"
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1210218845377913,5/12/25 - 5/16/25,PM Time Tracking,PM Time Tracking,True,2025-05-12T12:15:25.947Z,2025-05-18T18:38:08.671Z,Lawrence Greenspun,0,default_task,130.0,0,0,"{""Estimated time"": null}"
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1210284315507321,5/19/25 - 5/23/25,PM Time Tracking,PM Time Tracking,True,2025-05-18T18:38:10.947Z,2025-05-23T18:25:40.149Z,Lawrence Greenspun,0,default_task,15.0,0,0,"{""Estimated time"": null}"
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1210422664357953,5/27/25 - 5/30/25,PM Time Tracking,PM Time Tracking,True,2025-05-30T12:13:24.691Z,2025-05-30T12:13:50.752Z,Lawrence Greenspun,0,default_task,20.0,0,0,"{""Estimated time"": null}"
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1210431945730506,6/2/25 - 6/6/25,PM Time Tracking,PM Time Tracking,True,2025-06-01T13:00:28.011Z,2025-06-06T12:47:31.790Z,Lawrence Greenspun,0,default_task,10.0,0,0,"{""Estimated time"": null}"
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1210474162054721,6/9/25 - 6/13/25,PM Time Tracking,PM Time Tracking,True,2025-06-06T12:47:36.228Z,2025-06-29T18:32:34.921Z,Lawrence Greenspun,0,default_task,25.0,0,0,"{""Estimated time"": null}"
1208255134984932,The Qur’an and the Bible (Gabriel Reynolds),1208536903852328,Consultation,Consutlation,Consutlation,False,2024-10-14T01:00:21.129Z,,,0,default_task,0.0,0,0,"{""Estimated time"": null}"
1208255134985014,AI R&D Project (Online Pedagogy used as the baseline),1208319069931950,Flesh out this project in Asana,Untitled section,Untitled section,True,2024-09-16T14:14:35.860Z,2024-10-10T18:49:03.964Z,Michael Lerma,0,default_task,0.0,0,0,"{""Estimated time"": null}"
1208255134985014,AI R&D Project (Online Pedagogy used as the baseline),1208370094943879,Week one - Create GPT's in each area,Untitled section,Untitled section,True,2024-09-22T23:20:48.821Z,2024-10-10T18:49:05.718Z,,0,default_task,0.0,0,0,"{""Estimated time"": null}"
1208255134985014,AI R&D Project (Online Pedagogy used as the baseline),1208370094943881,Week two - Refine GPT's in each area,Untitled section,Untitled section,True,2024-09-22T23:21:07.504Z,2024-10-10T18:49:06.921Z,,0,default_task,0.0,0,0,"{""Estimated time"": null}"
1208255134985014,AI R&D Project (Online Pedagogy used as the baseline),1208370094943883,Week three - Produce documents using GPT's,Untitled section,Untitled section,True,2024-09-22T23:21:17.017Z,2025-01-08T20:29:52.412Z,,3,default_task,0.0,0,0,"{""Estimated time"": null}"
1208255134985014,AI R&D Project (Online Pedagogy used as the baseline),1208370094943890,Week four - Share and combine all documentation for feedback from Brian,Untitled section,Untitled section,True,2024-09-22T23:22:29.493Z,2025-01-08T20:29:53.476Z,,0,default_task,0.0,0,0,"{""Estimated time"": null}"
1208255134985014,AI R&D Project (Online Pedagogy used as the baseline),1208370094943892,Week five - Debrief and discuss strategy of implementing AI in future projects,Untitled section,Untitled section,True,2024-09-22T23:23:00.767Z,2025-01-08T20:29:54.033Z,,0,default_task,0.0,0,0,"{""Estimated time"": null}"
1208255134985069,Travel Safety 101,1208633448517157,"Familiarize with applicable theory, Review current travel course and log ideas for improvement",Untitled section,Untitled section,True,2024-10-29T03:01:55.183Z,2024-11-05T17:45:00.782Z,,0,default_task,0.0,0,0,"{""Estimated time"": null, ""Team Responsible"": ""Learning Designer"", ""hours"": null}"
